Employee_ID,Age,Gender,Job_Role,Industry,Years_of_Experience,Work_Location,Hours_Worked_Per_Week,Number_of_Virtual_Meetings,Work_Life_Balance_Rating,Stress_Level,Mental_Health_Condition,Access_to_Mental_Health_Resources,Productivity_Change,Social_Isolation_Rating,Satisfaction_with_Remote_Work,Company_Support_for_Remote_Work,Physical_Activity,Sleep_Quality,Region
EMP0169,0,3,2,3,-0.28047559796741806,2,0.8757393657335926,1.1737278227504355,-0.6978298687704685,2,3,1,2,0.004446116532035369,1,1,0,0,2
EMP0170,1,3,4,5,-0.7795069800174825,0,0.8757393657335926,-1.6306209542676977,-1.4068624523616782,1,1,1,1,1.4386772558982357,1,2,0,2,2
EMP0171,0,1,1,6,0.11874950767263352,2,-1.4010109640377215,-0.12058699741177976,-1.4068624523616782,1,3,0,1,0.7215616862151356,0,2,1,2,3
EMP0172,0,1,0,6,1.5160373774128142,1,0.4541189342944603,-0.98346354418659,0.7202352984119508,2,2,0,0,0.004446116532035369,2,3,1,1,2
EMP0173,0,2,6,2,-0.6797007036074697,0,-1.2323627914620685,-0.7677444074928874,-1.4068624523616782,2,1,0,2,0.7215616862151356,1,2,2,1,5
EMP0174,2,3,1,5,1.7156499302328398,2,-0.30479784229597773,0.31085127597562534,-0.6978298687704685,0,3,1,1,-1.429785022834165,0,3,2,1,3
EMP0175,0,2,2,1,-0.7795069800174825,1,1.718980228611857,-0.98346354418659,-0.6978298687704685,1,3,1,0,0.004446116532035369,2,4,0,1,2
EMP0176,0,3,4,3,-0.5798944271974568,2,-0.3891219285838042,-0.12058699741177976,0.011202714820741139,1,0,1,2,1.4386772558982357,1,3,0,0,2
EMP0177,1,3,3,5,-0.380281874377431,0,1.2973597971727246,0.9580086860567331,0.011202714820741139,2,2,0,2,1.4386772558982357,1,3,1,1,3
EMP0178,0,0,4,2,1.3164248245927883,1,0.6227671068701132,0.5265704126693279,-1.4068624523616782,2,3,0,0,0.004446116532035369,0,1,2,1,2
EMP0179,1,0,2,3,1.4162311010028013,0,1.4660079697483777,0.5265704126693279,0.7202352984119508,0,3,0,1,0.7215616862151356,1,3,1,1,5
EMP0180,0,2,2,1,-0.08086304514739227,0,-1.485335050325548,0.31085127597562534,-0.6978298687704685,2,3,1,0,0.004446116532035369,2,0,1,1,5
EMP0181,2,2,0,4,0.41816833690267224,2,0.2854707617188074,-0.5520252707991848,-1.4068624523616782,2,1,1,0,1.4386772558982357,0,1,0,2,2
EMP0182,1,2,3,0,1.1168122717727624,2,0.4541189342944603,0.31085127597562534,1.4292678820031606,1,3,1,0,0.7215616862151356,2,3,2,1,5
EMP0183,2,1,1,3,0.3183620604926593,1,1.3816838834605512,1.389446959444138,-0.6978298687704685,1,1,1,1,0.7215616862151356,1,0,2,0,2
EMP0184,1,1,0,4,0.41816833690267224,1,0.5384430205822868,1.389446959444138,0.011202714820741139,0,2,0,2,0.004446116532035369,0,1,0,1,0
EMP0185,2,3,2,5,-0.4800881507874439,0,1.718980228611857,-1.6306209542676977,1.4292678820031606,2,2,0,0,-1.429785022834165,0,1,0,1,2
EMP0186,0,2,1,0,-0.5798944271974568,2,-0.6420941874472835,0.31085127597562534,-1.4068624523616782,2,2,0,2,-1.429785022834165,2,0,1,0,1
EMP0187,1,2,2,5,-0.6797007036074697,0,1.6346561423240304,1.1737278227504355,1.4292678820031606,2,0,1,0,1.4386772558982357,2,3,2,0,4
EMP0188,2,3,6,0,-0.08086304514739227,1,1.718980228611857,1.1737278227504355,1.4292678820031606,0,3,0,2,1.4386772558982357,0,4,0,1,4
EMP0189,0,3,0,4,1.7156499302328398,0,0.2854707617188074,-0.7677444074928874,1.4292678820031606,0,1,0,2,-0.7126694531510648,2,2,2,0,4
EMP0190,0,1,0,1,-0.28047559796741806,2,-0.557770101159457,0.0951321392819228,-1.4068624523616782,1,1,1,2,0.7215616862151356,1,1,1,2,3
EMP0191,1,0,0,2,-0.6797007036074697,0,-1.6539832229012008,1.389446959444138,0.011202714820741139,1,3,0,0,1.4386772558982357,1,1,0,0,2
EMP0192,0,0,6,6,-0.18066932155740517,0,-1.0637146188864157,-1.1991826808802926,-1.4068624523616782,2,0,1,2,0.7215616862151356,2,2,2,2,3
EMP0193,1,0,6,3,-1.37834463847756,1,0.2854707617188074,-1.4149018175739951,1.4292678820031606,2,2,0,2,0.7215616862151356,2,1,2,0,5
EMP0194,1,1,5,4,1.1168122717727624,1,-1.4010109640377215,0.9580086860567331,-0.6978298687704685,2,2,0,0,1.4386772558982357,0,0,0,0,5
EMP0195,1,1,0,1,0.41816833690267224,1,-0.8950664463107628,-1.6306209542676977,-1.4068624523616782,2,1,0,2,0.7215616862151356,0,3,1,1,0
EMP0196,0,1,5,1,-1.0789258092475214,2,0.6227671068701132,-1.6306209542676977,-0.6978298687704685,2,3,0,0,1.4386772558982357,0,3,1,2,3
EMP0197,1,0,1,3,1.0170059953627497,1,0.5384430205822868,0.9580086860567331,-1.4068624523616782,1,0,1,1,0.004446116532035369,0,4,1,1,4
EMP0198,1,2,3,5,-0.4800881507874439,0,0.032498502855328064,-1.1991826808802926,-1.4068624523616782,1,3,1,0,-1.429785022834165,0,3,2,0,5
EMP0199,2,1,4,6,-1.0789258092475214,2,0.6227671068701132,-1.6306209542676977,0.7202352984119508,0,1,1,0,-1.429785022834165,2,2,0,2,4
EMP0200,0,0,0,2,-1.4781509148875729,2,1.1287116245970719,-0.12058699741177976,0.011202714820741139,0,1,0,0,-0.7126694531510648,2,1,0,0,5
EMP0201,0,2,5,1,-1.4781509148875729,0,1.2973597971727246,1.389446959444138,0.7202352984119508,2,1,0,1,0.7215616862151356,0,0,0,0,4
EMP0202,1,1,5,6,-1.5779571912975858,2,0.032498502855328064,-1.4149018175739951,-0.6978298687704685,2,0,0,0,-0.7126694531510648,0,2,2,1,1
EMP0203,1,0,4,4,1.4162311010028013,0,-0.9793905325985893,0.0951321392819228,1.4292678820031606,1,2,0,0,-0.7126694531510648,1,0,1,2,1
EMP0204,1,1,5,0,0.01894323126262062,0,-0.05182558343249838,1.389446959444138,0.011202714820741139,1,1,0,2,0.004446116532035369,0,0,2,1,5
EMP0205,1,3,6,4,-0.380281874377431,1,0.1168225891431545,-0.5520252707991848,1.4292678820031606,2,1,0,2,0.7215616862151356,2,1,1,1,1
EMP0206,1,1,0,2,-1.278538362067547,1,-1.5696591366133743,-0.98346354418659,1.4292678820031606,1,1,1,1,0.7215616862151356,1,4,0,2,4
EMP0207,1,2,4,4,-0.5798944271974568,1,-0.4734460148716306,0.7422895493630305,0.011202714820741139,1,1,1,2,-0.7126694531510648,2,4,0,1,0
EMP0208,0,1,1,6,-1.5779571912975858,2,-0.30479784229597773,1.389446959444138,0.011202714820741139,1,1,0,0,1.4386772558982357,2,1,2,1,2
EMP0209,0,1,3,5,0.11874950767263352,2,-0.6420941874472835,-1.1991826808802926,0.7202352984119508,0,0,1,0,-1.429785022834165,1,3,2,0,3
EMP0210,1,3,5,0,-1.0789258092475214,0,-1.5696591366133743,0.0951321392819228,-0.6978298687704685,2,0,0,2,0.004446116532035369,2,4,1,0,0
EMP0211,1,1,4,5,1.3164248245927883,1,1.3816838834605512,-0.98346354418659,1.4292678820031606,0,0,1,2,-1.429785022834165,1,3,0,2,2
EMP0212,1,3,3,5,1.5160373774128142,1,1.5503320560362042,0.0951321392819228,0.7202352984119508,1,1,0,2,-0.7126694531510648,1,3,1,2,3
EMP0213,1,0,6,5,-0.6797007036074697,1,-0.3891219285838042,0.0951321392819228,-1.4068624523616782,0,3,0,2,-0.7126694531510648,1,3,1,1,4
EMP0214,2,3,4,3,0.41816833690267224,0,1.0443875383092454,-0.98346354418659,-1.4068624523616782,1,0,1,0,0.7215616862151356,1,4,2,1,2
EMP0215,1,3,3,0,1.2166185481827754,2,-0.557770101159457,0.0951321392819228,-1.4068624523616782,1,2,0,1,0.004446116532035369,0,3,0,0,5
EMP0216,2,2,6,5,0.41816833690267224,2,0.6227671068701132,0.31085127597562534,-0.6978298687704685,2,1,0,0,-1.429785022834165,0,3,1,1,2
EMP0217,2,1,2,1,-0.6797007036074697,1,1.3816838834605512,1.1737278227504355,0.011202714820741139,2,2,0,1,0.7215616862151356,1,3,1,2,4
EMP0218,0,3,0,1,1.7156499302328398,1,-0.557770101159457,-0.7677444074928874,-0.6978298687704685,1,0,1,1,-0.7126694531510648,0,1,0,0,2
EMP0219,1,0,2,1,-1.278538362067547,2,1.718980228611857,0.31085127597562534,0.011202714820741139,1,0,0,2,-1.429785022834165,1,3,2,0,1
EMP0220,0,1,5,5,0.5179746133126851,0,-0.6420941874472835,-0.5520252707991848,0.7202352984119508,1,1,0,2,-0.7126694531510648,2,0,2,1,5
EMP0221,0,3,4,6,0.01894323126262062,0,0.7070911931579397,0.31085127597562534,1.4292678820031606,2,3,0,0,-1.429785022834165,1,4,1,1,4
EMP0222,2,0,2,4,0.21855578408264642,0,-0.05182558343249838,-0.3363061341054823,0.7202352984119508,0,3,0,1,0.004446116532035369,0,4,1,0,1
EMP0223,0,1,6,0,-1.178732085657534,1,-1.4010109640377215,-0.3363061341054823,0.011202714820741139,0,0,1,2,1.4386772558982357,2,1,2,1,1
EMP0224,2,2,3,6,1.1168122717727624,0,-0.13614966972032483,-0.98346354418659,0.011202714820741139,0,0,1,0,0.7215616862151356,1,0,1,0,0
EMP0225,1,2,1,5,-1.6777634677075988,2,-0.8107423600229364,-0.5520252707991848,-1.4068624523616782,1,0,0,1,-0.7126694531510648,2,1,0,0,3
EMP0226,0,1,6,6,-1.37834463847756,1,-0.3891219285838042,-0.98346354418659,-1.4068624523616782,1,3,1,1,0.004446116532035369,0,0,2,1,0
EMP0227,0,0,0,3,-1.178732085657534,2,-1.485335050325548,-1.6306209542676977,1.4292678820031606,2,3,1,1,0.7215616862151356,1,3,2,0,5
EMP0228,2,1,4,4,-0.9791195328375084,1,-0.9793905325985893,1.6051660961378407,-0.6978298687704685,2,2,1,1,0.004446116532035369,1,2,2,2,1
EMP0229,2,0,3,0,1.4162311010028013,1,1.4660079697483777,-0.7677444074928874,0.011202714820741139,2,1,0,0,0.004446116532035369,0,4,2,1,4
EMP0230,0,0,2,5,-0.7795069800174825,0,0.7070911931579397,1.389446959444138,-0.6978298687704685,1,1,1,0,0.004446116532035369,1,0,2,1,2
EMP0231,1,1,3,6,-1.0789258092475214,1,0.4541189342944603,1.389446959444138,-1.4068624523616782,2,1,0,2,1.4386772558982357,2,3,0,0,0
EMP0232,0,1,3,3,1.1168122717727624,1,-0.4734460148716306,-0.98346354418659,0.7202352984119508,1,1,0,0,0.004446116532035369,1,1,2,2,4
EMP0233,2,3,3,5,0.11874950767263352,0,1.6346561423240304,0.31085127597562534,1.4292678820031606,1,1,0,0,-1.429785022834165,2,1,2,2,0
EMP0234,0,3,6,0,0.01894323126262062,2,-0.7264182737351099,-0.3363061341054823,0.011202714820741139,0,3,1,1,0.004446116532035369,0,1,2,0,1
EMP0235,2,3,3,6,-0.8793132564274955,1,1.2973597971727246,0.9580086860567331,0.7202352984119508,1,1,0,2,-0.7126694531510648,0,4,0,2,0
EMP0236,0,1,0,2,0.01894323126262062,2,-1.4010109640377215,0.7422895493630305,-0.6978298687704685,1,1,0,2,0.7215616862151356,2,3,1,0,4
EMP0237,2,1,2,3,1.5160373774128142,0,0.960063452021419,-0.12058699741177976,-1.4068624523616782,2,2,0,0,-0.7126694531510648,0,0,2,0,2
EMP0238,1,0,6,5,-0.4800881507874439,2,-0.6420941874472835,0.7422895493630305,1.4292678820031606,2,2,1,2,-1.429785022834165,1,3,0,0,2
EMP0239,1,2,3,4,-1.37834463847756,2,0.1168225891431545,1.389446959444138,1.4292678820031606,1,2,1,1,0.7215616862151356,0,0,2,1,3
EMP0240,1,3,6,5,0.6177808897226981,0,0.5384430205822868,0.5265704126693279,-1.4068624523616782,1,3,0,2,-1.429785022834165,0,0,0,2,5
EMP0241,0,1,2,1,-1.178732085657534,1,1.5503320560362042,1.6051660961378407,0.7202352984119508,0,2,0,2,0.004446116532035369,0,1,2,2,4
EMP0242,2,2,5,5,-1.5779571912975858,1,1.6346561423240304,1.1737278227504355,-0.6978298687704685,0,1,1,1,0.004446116532035369,1,2,2,2,3
EMP0243,0,2,4,1,-0.7795069800174825,2,0.032498502855328064,-1.4149018175739951,-1.4068624523616782,2,2,0,0,1.4386772558982357,0,3,2,1,4
EMP0244,0,3,5,6,1.4162311010028013,2,1.3816838834605512,-0.98346354418659,-0.6978298687704685,0,1,0,0,-1.429785022834165,0,0,2,2,2
EMP0245,1,3,6,2,-0.08086304514739227,1,0.6227671068701132,0.7422895493630305,-0.6978298687704685,0,0,1,2,-1.429785022834165,0,2,2,2,3
EMP0246,1,0,4,4,0.7175871661327109,0,-0.13614966972032483,-1.1991826808802926,-0.6978298687704685,1,0,1,1,-0.7126694531510648,1,2,1,1,5
EMP0247,0,1,0,3,0.7175871661327109,2,1.6346561423240304,0.9580086860567331,1.4292678820031606,1,0,0,1,0.004446116532035369,0,0,2,0,5
EMP0248,0,1,4,5,-0.08086304514739227,1,0.6227671068701132,-0.7677444074928874,-1.4068624523616782,2,3,1,1,-0.7126694531510648,2,3,1,2,4
EMP0249,0,3,2,5,-0.08086304514739227,2,0.7914152794457661,-0.3363061341054823,0.011202714820741139,2,2,0,0,1.4386772558982357,0,4,1,0,0
EMP0250,2,0,4,5,0.01894323126262062,0,-1.6539832229012008,-0.3363061341054823,1.4292678820031606,1,3,1,2,0.7215616862151356,1,1,2,2,0
EMP0251,0,2,4,5,0.8173934425427238,0,0.8757393657335926,0.31085127597562534,-1.4068624523616782,0,0,1,1,-0.7126694531510648,1,1,2,1,5
EMP0252,0,1,4,1,0.3183620604926593,0,-0.6420941874472835,-1.6306209542676977,0.7202352984119508,0,2,1,2,0.004446116532035369,2,0,2,1,4
EMP0253,0,3,5,4,0.3183620604926593,0,-1.4010109640377215,0.0951321392819228,0.011202714820741139,1,0,1,1,0.004446116532035369,0,2,0,0,4
EMP0254,1,3,2,4,0.7175871661327109,2,-1.485335050325548,1.1737278227504355,0.011202714820741139,2,0,0,1,0.004446116532035369,2,2,2,0,0
EMP0255,0,3,0,1,-1.37834463847756,0,-0.557770101159457,0.7422895493630305,1.4292678820031606,2,1,1,0,-0.7126694531510648,0,1,0,1,0
EMP0256,2,1,4,1,0.7175871661327109,0,-0.6420941874472835,1.1737278227504355,0.011202714820741139,2,1,1,0,1.4386772558982357,2,4,2,0,4
EMP0257,1,3,3,6,-0.7795069800174825,1,0.960063452021419,-1.6306209542676977,-1.4068624523616782,2,0,0,1,-0.7126694531510648,2,1,0,0,2
EMP0258,0,1,1,3,1.6158436538228271,0,0.7914152794457661,0.7422895493630305,0.011202714820741139,2,1,0,0,0.004446116532035369,1,2,1,2,4
EMP0259,0,0,0,1,-0.8793132564274955,2,-0.8107423600229364,0.31085127597562534,-1.4068624523616782,2,0,0,2,-1.429785022834165,1,2,0,0,4
EMP0260,1,2,6,1,-0.6797007036074697,2,-1.2323627914620685,0.31085127597562534,-0.6978298687704685,2,1,1,1,-0.7126694531510648,0,4,2,0,1
EMP0261,1,2,6,5,-1.4781509148875729,1,0.032498502855328064,0.9580086860567331,0.7202352984119508,0,3,0,1,0.004446116532035369,0,2,2,2,3
EMP0262,1,2,4,2,0.21855578408264642,1,-0.6420941874472835,1.1737278227504355,-1.4068624523616782,1,1,0,2,-1.429785022834165,0,0,1,1,1
EMP0263,0,1,5,1,0.01894323126262062,1,-1.6539832229012008,1.6051660961378407,0.011202714820741139,2,1,0,2,-1.429785022834165,0,1,1,0,0
EMP0264,1,0,4,6,-0.9791195328375084,0,-0.3891219285838042,-0.5520252707991848,1.4292678820031606,2,2,0,0,0.004446116532035369,0,4,0,2,1
EMP0265,1,2,5,5,1.4162311010028013,2,0.7914152794457661,-1.1991826808802926,-1.4068624523616782,2,0,0,2,0.7215616862151356,1,4,1,0,2
EMP0266,1,3,5,6,0.3183620604926593,1,-0.4734460148716306,-0.5520252707991848,0.7202352984119508,2,2,1,2,0.004446116532035369,1,3,2,1,2
EMP0267,1,1,4,5,1.5160373774128142,0,1.5503320560362042,1.1737278227504355,0.011202714820741139,2,1,0,0,0.004446116532035369,1,4,1,0,5
EMP0268,0,2,2,0,-0.28047559796741806,1,-1.1480387051742422,-0.7677444074928874,0.7202352984119508,2,0,0,0,1.4386772558982357,2,2,1,0,5
EMP0269,1,0,3,6,-0.5798944271974568,1,-0.30479784229597773,-0.12058699741177976,0.7202352984119508,2,1,0,1,0.004446116532035369,2,2,1,2,2
EMP0270,2,1,1,1,1.4162311010028013,0,0.7070911931579397,-0.98346354418659,0.7202352984119508,0,2,1,1,1.4386772558982357,0,3,0,0,0
EMP0271,0,2,2,2,-1.4781509148875729,1,1.4660079697483777,-0.5520252707991848,0.7202352984119508,0,0,1,1,1.4386772558982357,1,4,2,1,5
EMP0272,0,3,2,2,1.0170059953627497,0,-0.6420941874472835,0.0951321392819228,-0.6978298687704685,2,2,1,2,0.004446116532035369,1,1,0,2,4
EMP0273,1,0,3,3,-0.08086304514739227,2,1.2973597971727246,-0.12058699741177976,0.7202352984119508,2,1,1,0,-1.429785022834165,2,3,1,2,1
EMP0274,1,2,1,2,1.7156499302328398,0,-0.9793905325985893,-0.98346354418659,0.011202714820741139,0,2,0,0,0.004446116532035369,0,1,1,1,1
EMP0275,1,3,5,0,-1.0789258092475214,1,1.1287116245970719,0.5265704126693279,-0.6978298687704685,1,2,0,0,-0.7126694531510648,1,2,2,2,4
EMP0276,2,2,1,2,1.6158436538228271,1,-0.30479784229597773,0.5265704126693279,0.7202352984119508,1,2,1,2,0.7215616862151356,1,3,0,1,2
EMP0277,0,0,5,5,0.01894323126262062,2,1.2130357108848984,-0.12058699741177976,0.7202352984119508,0,0,0,0,0.7215616862151356,1,0,1,0,1
EMP0278,1,1,3,3,-0.9791195328375084,2,-0.557770101159457,0.0951321392819228,0.011202714820741139,1,1,0,1,0.7215616862151356,0,4,1,2,1
EMP0279,0,1,1,2,0.11874950767263352,1,-0.05182558343249838,-1.4149018175739951,0.7202352984119508,2,3,1,0,-0.7126694531510648,2,3,0,2,0
EMP0280,0,3,6,3,0.7175871661327109,0,-0.557770101159457,0.7422895493630305,-1.4068624523616782,2,0,0,2,0.7215616862151356,1,4,1,1,3
EMP0281,0,0,6,1,-1.5779571912975858,0,0.7070911931579397,-0.7677444074928874,-1.4068624523616782,1,0,1,2,0.004446116532035369,2,0,2,0,1
EMP0282,1,1,1,1,-0.7795069800174825,2,1.718980228611857,-0.12058699741177976,1.4292678820031606,2,2,0,2,0.004446116532035369,1,2,0,0,2
EMP0283,1,1,0,4,1.7156499302328398,2,-1.316686877749895,-1.4149018175739951,-1.4068624523616782,2,3,0,0,1.4386772558982357,0,3,1,1,1
EMP0284,2,2,0,3,0.01894323126262062,2,-0.9793905325985893,-0.12058699741177976,1.4292678820031606,0,1,1,1,-1.429785022834165,2,2,1,0,1
EMP0285,2,2,4,5,-0.5798944271974568,0,-1.6539832229012008,1.389446959444138,-0.6978298687704685,1,2,0,0,-0.7126694531510648,0,1,0,2,4
EMP0286,0,3,4,2,1.7156499302328398,1,-0.9793905325985893,1.389446959444138,0.7202352984119508,2,0,1,0,-1.429785022834165,2,0,2,1,1
EMP0287,0,0,2,0,0.5179746133126851,2,0.7070911931579397,0.9580086860567331,0.7202352984119508,2,3,0,1,1.4386772558982357,2,1,1,1,0
EMP0288,1,3,5,3,-0.7795069800174825,0,0.960063452021419,-0.5520252707991848,-0.6978298687704685,0,3,1,0,0.004446116532035369,0,0,1,1,0
EMP0289,2,2,1,4,0.41816833690267224,0,-0.05182558343249838,-0.5520252707991848,0.7202352984119508,1,0,0,0,1.4386772558982357,0,1,2,2,0
EMP0290,0,3,3,6,-0.380281874377431,2,-1.2323627914620685,-1.1991826808802926,0.7202352984119508,2,0,0,2,-1.429785022834165,0,1,1,2,3
EMP0291,0,1,5,4,1.4162311010028013,0,1.1287116245970719,0.9580086860567331,-1.4068624523616782,0,3,0,0,0.7215616862151356,1,2,2,0,2
EMP0292,0,3,2,4,-0.7795069800174825,0,0.36979484800663387,1.1737278227504355,0.7202352984119508,0,1,1,0,0.7215616862151356,0,0,1,0,1
EMP0293,0,0,5,1,0.41816833690267224,0,-0.7264182737351099,-0.98346354418659,0.011202714820741139,2,1,1,1,0.7215616862151356,0,2,2,2,0
EMP0294,0,1,1,3,-1.4781509148875729,1,1.5503320560362042,-1.1991826808802926,1.4292678820031606,1,2,1,0,0.004446116532035369,1,2,2,0,1
EMP0295,2,1,3,3,1.5160373774128142,0,-1.1480387051742422,-0.5520252707991848,0.7202352984119508,1,2,0,0,1.4386772558982357,2,3,2,0,2
EMP0296,0,3,0,0,1.5160373774128142,0,-1.6539832229012008,-0.7677444074928874,0.011202714820741139,1,3,1,0,-0.7126694531510648,1,2,1,1,3
EMP0297,0,0,3,4,-0.6797007036074697,0,-0.9793905325985893,1.389446959444138,0.011202714820741139,1,3,0,2,-1.429785022834165,1,1,1,2,2
EMP0298,2,2,5,3,-1.0789258092475214,2,-0.3891219285838042,1.389446959444138,1.4292678820031606,2,1,0,2,1.4386772558982357,0,4,1,0,1
EMP0299,0,0,3,2,-0.8793132564274955,2,-0.8107423600229364,1.389446959444138,-0.6978298687704685,1,3,0,0,0.7215616862151356,0,1,1,1,3
EMP0300,1,0,0,2,-1.178732085657534,0,-0.9793905325985893,-1.6306209542676977,-1.4068624523616782,1,3,0,0,0.004446116532035369,1,1,1,2,4
EMP0301,2,2,1,6,-0.18066932155740517,2,-1.5696591366133743,-0.7677444074928874,0.011202714820741139,2,0,1,0,1.4386772558982357,0,2,0,0,4
EMP0302,1,2,2,4,-1.5779571912975858,2,1.3816838834605512,1.1737278227504355,-0.6978298687704685,2,2,1,0,0.7215616862151356,2,4,0,2,2
EMP0303,1,2,6,6,-0.4800881507874439,0,-1.2323627914620685,0.5265704126693279,0.011202714820741139,0,1,0,1,0.004446116532035369,1,1,1,1,0
EMP0304,0,2,6,1,0.21855578408264642,2,-1.5696591366133743,-1.6306209542676977,-1.4068624523616782,0,3,1,2,-0.7126694531510648,0,1,2,0,5
EMP0305,1,3,4,6,-0.08086304514739227,2,0.8757393657335926,-1.1991826808802926,0.7202352984119508,2,1,1,0,1.4386772558982357,1,4,0,0,0
EMP0306,2,3,0,2,-0.18066932155740517,1,0.8757393657335926,-0.98346354418659,1.4292678820031606,0,1,1,2,-0.7126694531510648,2,4,2,1,2
EMP0307,0,3,3,5,-0.380281874377431,0,-1.0637146188864157,0.5265704126693279,-0.6978298687704685,1,2,1,0,0.7215616862151356,2,4,1,0,1
EMP0308,2,1,6,0,-1.4781509148875729,1,-0.7264182737351099,1.389446959444138,0.7202352984119508,2,2,1,1,-1.429785022834165,1,1,2,0,3
EMP0309,2,3,1,2,0.9171997189527368,0,0.4541189342944603,0.7422895493630305,0.011202714820741139,1,0,1,1,0.004446116532035369,1,3,0,1,0
EMP0310,0,2,5,1,0.7175871661327109,2,-1.4010109640377215,0.0951321392819228,-0.6978298687704685,2,3,1,2,-0.7126694531510648,1,1,0,2,0
EMP0311,0,3,1,4,1.4162311010028013,1,0.20114667543098094,1.389446959444138,0.011202714820741139,1,3,1,2,0.004446116532035369,0,0,2,1,1
EMP0312,0,0,0,2,-0.18066932155740517,1,-0.22047375600815128,0.0951321392819228,-1.4068624523616782,2,3,0,0,-0.7126694531510648,0,3,2,1,4
EMP0313,2,2,5,4,-0.28047559796741806,1,0.032498502855328064,-0.12058699741177976,1.4292678820031606,1,0,1,1,-0.7126694531510648,0,0,0,1,5
EMP0314,0,1,2,6,0.8173934425427238,1,-1.4010109640377215,-1.4149018175739951,0.011202714820741139,0,2,1,0,-0.7126694531510648,1,4,2,1,0
EMP0315,1,1,3,1,0.41816833690267224,2,-1.6539832229012008,-0.98346354418659,0.011202714820741139,2,1,1,0,-1.429785022834165,1,3,1,2,3
EMP0316,1,2,1,5,-0.18066932155740517,2,0.960063452021419,0.0951321392819228,1.4292678820031606,2,0,0,1,-0.7126694531510648,0,4,2,2,1
EMP0317,0,1,3,4,-1.5779571912975858,1,0.5384430205822868,-1.4149018175739951,-0.6978298687704685,1,2,1,0,0.004446116532035369,0,0,0,1,1
EMP0318,1,1,2,1,-1.178732085657534,2,-0.22047375600815128,-0.12058699741177976,-0.6978298687704685,2,0,1,1,-1.429785022834165,2,1,2,2,2
EMP0319,1,3,4,1,-1.178732085657534,1,0.20114667543098094,-0.7677444074928874,-0.6978298687704685,1,1,0,2,-1.429785022834165,1,4,1,0,0
EMP0320,1,3,2,6,-1.37834463847756,0,1.1287116245970719,1.6051660961378407,0.7202352984119508,1,3,1,2,-1.429785022834165,0,1,2,1,2
EMP0321,0,0,3,0,0.7175871661327109,0,-1.1480387051742422,-1.6306209542676977,-0.6978298687704685,1,1,1,1,0.7215616862151356,0,2,0,2,0
EMP0322,2,3,3,1,1.3164248245927883,1,0.7070911931579397,0.31085127597562534,0.011202714820741139,2,3,0,1,0.004446116532035369,2,4,1,1,5
EMP0323,0,1,3,1,-1.6777634677075988,1,1.5503320560362042,-1.6306209542676977,0.011202714820741139,1,0,1,0,0.7215616862151356,0,4,1,2,1
EMP0324,0,2,2,0,1.1168122717727624,0,1.0443875383092454,-0.12058699741177976,-1.4068624523616782,2,1,1,1,-1.429785022834165,2,1,0,2,1
EMP0325,0,0,3,2,-1.37834463847756,0,1.0443875383092454,1.1737278227504355,0.7202352984119508,0,0,0,0,0.004446116532035369,2,0,1,1,4
EMP0326,1,1,1,5,-1.5779571912975858,1,0.7914152794457661,-0.12058699741177976,-0.6978298687704685,1,3,1,0,-1.429785022834165,1,2,0,2,4
EMP0327,1,2,3,0,0.11874950767263352,0,1.2973597971727246,-0.7677444074928874,-0.6978298687704685,0,0,0,1,1.4386772558982357,1,3,2,2,3
EMP0328,1,1,1,3,-0.4800881507874439,2,-0.557770101159457,-1.6306209542676977,-0.6978298687704685,0,2,1,1,0.7215616862151356,1,2,2,0,4
EMP0329,0,3,2,3,-1.5779571912975858,1,-1.316686877749895,0.9580086860567331,-1.4068624523616782,0,2,1,1,-1.429785022834165,0,3,0,2,5
EMP0330,1,3,5,0,1.3164248245927883,1,-1.5696591366133743,1.6051660961378407,1.4292678820031606,1,2,1,1,0.004446116532035369,2,4,1,0,3
EMP0331,2,3,6,1,1.0170059953627497,2,1.2973597971727246,0.9580086860567331,1.4292678820031606,1,2,0,1,0.004446116532035369,1,2,1,1,0
EMP0332,0,1,5,1,0.7175871661327109,2,0.36979484800663387,0.5265704126693279,1.4292678820031606,2,2,1,0,-1.429785022834165,1,4,0,0,2
EMP0333,0,0,6,5,0.3183620604926593,1,-1.316686877749895,-0.12058699741177976,0.7202352984119508,2,3,1,0,1.4386772558982357,0,3,1,1,1
EMP0334,1,1,3,4,-0.6797007036074697,1,-1.2323627914620685,-0.3363061341054823,-0.6978298687704685,0,0,0,1,1.4386772558982357,2,3,0,2,4
